libbacktrace-native.so	__system_property_get
libbacktrace-native.so	tcgetattr
libbacktrace-native.so	tcsetattr
libbacktrace-native.so	time
libbacktrace-native.so	timezone
libbacktrace-native.so	tolower_l
libbacktrace-native.so	toupper_l
libbacktrace-native.so	towlower_l
libbacktrace-native.so	towupper_l
libbacktrace-native.so	tzname
libbacktrace-native.so	tzset
libbacktrace-native.so	__umask_chk
libbacktrace-native.so	uname
libbacktrace-native.so	unlink
libbacktrace-native.so	uselocale
libbacktrace-native.so	usleep
libbacktrace-native.so	vasprintf
libbacktrace-native.so	vfork
libbacktrace-native.so	vfprintf
libbacktrace-native.so	vprintf
libbacktrace-native.so	vsnprintf
libbacktrace-native.so	__vsnprintf_chk
libbacktrace-native.so	__vsprintf_chk
libbacktrace-native.so	vsscanf
libbacktrace-native.so	waitpid
libbacktrace-native.so	wcrtomb
libbacktrace-native.so	wcscoll_l
libbacktrace-native.so	wcslen
libbacktrace-native.so	wcsnrtombs
libbacktrace-native.so	wcstod
libbacktrace-native.so	wcstof
libbacktrace-native.so	wcstol
libbacktrace-native.so	wcstold
libbacktrace-native.so	wcstoll
libbacktrace-native.so	wcstoul
libbacktrace-native.so	wcstoull
libbacktrace-native.so	wcsxfrm_l
libbacktrace-native.so	wctob
libbacktrace-native.so	wmemchr
libbacktrace-native.so	wmemcmp
libbacktrace-native.so	write
libbacktrace-native.so	writev
libbacktrace-native.so	zError
libdatastore_shared_counter.so	__cxa_atexit
libdatastore_shared_counter.so	__cxa_finalize
libdatastore_shared_counter.so	__errno
libdatastore_shared_counter.so	ftruncate
libdatastore_shared_counter.so	mmap
libdatastore_shared_counter.so	__stack_chk_fail
libdatastore_shared_counter.so	strerror
libeigen_blas.so	abort
libeigen_blas.so	android_set_abort_message
libeigen_blas.so	closelog
libeigen_blas.so	__cxa_atexit
libeigen_blas.so	__cxa_finalize
libeigen_blas.so	dl_iterate_phdr
libeigen_blas.so	fflush
libeigen_blas.so	fprintf
libeigen_blas.so	fputc
libeigen_blas.so	free
libeigen_blas.so	fwrite
libeigen_blas.so	malloc
libeigen_blas.so	memchr
libeigen_blas.so	memcpy
libeigen_blas.so	memmove
libeigen_blas.so	memset
libeigen_blas.so	openlog
libeigen_blas.so	posix_memalign
libeigen_blas.so	pthread_cond_broadcast
libeigen_blas.so	pthread_cond_wait
libeigen_blas.so	pthread_getspecific
libeigen_blas.so	pthread_key_create
libeigen_blas.so	pthread_key_delete
libeigen_blas.so	pthread_mutex_lock
libeigen_blas.so	pthread_mutex_unlock
libeigen_blas.so	pthread_once
libeigen_blas.so	pthread_rwlock_rdlock
libeigen_blas.so	pthread_rwlock_unlock
libeigen_blas.so	pthread_rwlock_wrlock
libeigen_blas.so	pthread_setspecific
libeigen_blas.so	realloc
libeigen_blas.so	__register_atfork
libeigen_blas.so	__sF
libeigen_blas.so	snprintf
libeigen_blas.so	strcmp
libeigen_blas.so	strlen
libeigen_blas.so	syscall
libeigen_blas.so	syslog
libeigen_blas.so	vasprintf
libeigen_blas.so	vfprintf
libeigen_lapack.so	__cxa_atexit
libeigen_lapack.so	__cxa_finalize
libeigen_lapack.so	__gxx_personality_v0
libeigen_lapack.so	__register_atfork
libimage_processing_util_jni.so	ANativeWindow_fromSurface
libimage_processing_util_jni.so	ANativeWindow_lock
libimage_processing_util_jni.so	ANativeWindow_release
libimage_processing_util_jni.so	ANativeWindow_setBuffersGeometry
libimage_processing_util_jni.so	ANativeWindow_unlockAndPost
libimage_processing_util_jni.so	AndroidBitmap_lockPixels
libimage_processing_util_jni.so	AndroidBitmap_unlockPixels
libimage_processing_util_jni.so	__android_log_print
libimage_processing_util_jni.so	__cxa_atexit
libimage_processing_util_jni.so	__cxa_finalize
libimage_processing_util_jni.so	free
libimage_processing_util_jni.so	malloc
libimage_processing_util_jni.so	memcpy
libimage_processing_util_jni.so	__memcpy_chk
libimage_processing_util_jni.so	memmove
libimage_processing_util_jni.so	memset
libimage_processing_util_jni.so	__register_atfork
libimage_processing_util_jni.so	__stack_chk_fail
librenderscript-toolkit.so	abort
librenderscript-toolkit.so	AndroidBitmap_getInfo
librenderscript-toolkit.so	AndroidBitmap_lockPixels
librenderscript-toolkit.so	AndroidBitmap_unlockPixels
